46.185.68.97 - - [19/Jun/2014:00:50:30 +0400] "GET /static/CACHE/css/bootstrap.62f7c6ac7695.css/ HTTP/1.0" 302 323 "http://dotafarm.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.67 Safari/537.36"
46.185.68.97 - - [19/Jun/2014:00:50:30 +0400] "GET /static/css/mezzanine.css/ HTTP/1.0" 302 304 "http://dotafarm.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.67 Safari/537.36"
46.185.68.97 - - [19/Jun/2014:00:50:31 +0400] "GET /static/mezzanine/js/jquery-1.7.1.min.js/ HTTP/1.0" 302 319 "http://dotafarm.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.67 Safari/537.36"
46.185.68.97 - - [19/Jun/2014:00:50:31 +0400] "GET /static/CACHE/css/main.6e2919a58bd6.css/ HTTP/1.0" 302 318 "http://dotafarm.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.67 Safari/537.36"
46.185.68.97 - - [19/Jun/2014:00:50:31 +0400] "GET /static/js/bootstrap-extras.js/ HTTP/1.0" 302 309 "http://dotafarm.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.67 Safari/537.36"
46.185.68.97 - - [19/Jun/2014:00:50:31 +0400] "GET /static/js/bootstrap.js/ HTTP/1.0" 302 302 "http://dotafarm.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.67 Safari/537.36"
46.185.68.97 - - [19/Jun/2014:00:50:31 +0400] "GET /ru/static/CACHE/css/bootstrap.62f7c6ac7695.css/ HTTP/1.0" 404 1044 "http://dotafarm.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.67 Safari/537.36"
46.185.68.97 - - [19/Jun/2014:00:50:31 +0400] "GET /ru/static/css/mezzanine.css/ HTTP/1.0" 404 1025 "http://dotafarm.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.67 Safari/537.36"
46.185.68.97 - - [19/Jun/2014:00:50:31 +0400] "GET /ru/static/mezzanine/js/jquery-1.7.1.min.js/ HTTP/1.0" 404 1044 "http://dotafarm.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.67 Safari/537.36"
46.185.68.97 - - [19/Jun/2014:00:50:31 +0400] "GET /ru/static/CACHE/css/main.6e2919a58bd6.css/ HTTP/1.0" 404 1041 "http://dotafarm.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.67 Safari/537.36"
